Instrument,Company Common Name,Investor Full Name,Investor Shares Held,Holdings Pct Of Traded Shares Held,Close Price
CNH,,"Nuveen Asset Management, LLC",134069,0.0108,
CNH,,AFH Wealth Management,129525,0.0104,
CNH,,Nordea Funds Oy,126101,0.0102,
CNH,,Generali Insurance Asset Management S.p.A. SGR,125524,0.0101,
CNH,,"CoreCommodity Management, LLC",122785,0.0099,
CNH,,Hedges Asset Management LLC,121000,0.0098,
CNH,,British Columbia Investment Management Corp.,120269,0.0097,
CNH,,BZ Bank AG (Asset Management),120000,0.0097,
CNH,,Hill Investment Group Partners LLC,118318,0.0095,
CNH,,Security Kapitalanlage AG,115470,0.0093,
CNH,,Walleye Capital LLC,114123,0.0092,
CNH,,Mercer Global Investments Management Ltd,111162,0.009,
CNH,,Cetera Investment Advisers LLC,111100,0.009,
CNH,,LBBW Asset Management Investmentgesellschaft mbH,110000,0.0089,
CNH,,ABN AMRO Investment Solutions (AAIS),107058,0.0086,
CNH,,Machina Capital S.A.S.,105216,0.0085,
CNH,,"Pacer Advisors, Inc.",105083,0.0085,
CNH,,Nickolas (James A. J.),102305,0.0083,
CNH,,BMO Asset Management Inc.,101651,0.0082,
CNH,,Scottish Widows Unit Trust Managers Ltd,100072,0.0081,
CNH,,Federated Hermes Equity Management Company of Pennsylvania,98383,0.0079,
CNH,,Applied Capital LLC,96388,0.0078,
CNH,,FIL Pensions Management,95128,0.0077,
CNH,,CAPTRUST Financial Advisors,95123,0.0077,
CNH,,"SG Americas Securities, L.L.C.",94653,0.0076,
CNH,,Assenagon Asset Management S.A.,92621,0.0075,
CNH,,Newton Investment Management Ltd.,92475,0.0075,
CNH,,BNP Paribas Asset Management UK Limited,89273,0.0072,
CNH,,"Sumitomo Mitsui DS Asset Management Company, Limited",88980,0.0072,
CNH,,Neo Ivy Capital Management LLC,88864,0.0072,
CNH,,Deka Vermögensmanagement GmbH,88397,0.0071,
CNH,,Alaska Retirement Management Board,88316,0.0071,
CNH,,OP Varainhoito Oy,88011,0.0071,
CNH,,Public Employees' Retirement Association of CO,87070,0.007,
CNH,,BlackRock Asset Management Deutschland AG,86823,0.007,
CNH,,J.P. Morgan Markets Limited,86396,0.007,
CNH,,BI Asset Management Fondsmæglerselskab A/S,86264,0.007,
CNH,,RBC Global Asset Management Inc.,84280,0.0068,
CNH,,Skandia Fonder AB,84000,0.0068,
CNH,,PGIM Quantitative Solutions LLC,81510,0.0066,
CNH,,"Walnut Level Capital, LLC",80000,0.0065,
CNH,,"Merit Financial Group, LLC",79108,0.0064,
CNH,,"Susquehanna International Group, LLP",78470,0.0063,
CNH,,TD Asset Management Inc.,78358,0.0063,
CNH,,Janus Henderson Investors,76975,0.0062,
CNH,,"Assetmark, Inc.",76817,0.0062,
CNH,,"Skyview Investment Advisors, LLC",76774,0.0062,
CNH,,"Daiwa Asset Management Co., Ltd.",76600,0.0062,
CNH,,Barclays Capital Inc.,75928,0.0061,
CNH,,ETF Architect,75828,0.0061,
CNH,,National Mutual Funds Management Ltd.,74201,0.006,
CNH,,Point72 Hong Kong Limited,72746,0.0059,
CNH,,Tutino (Francesco Vincenzo Maria),71926,0.0058,
CNH,,IRC Wealth,70675,0.0057,
CNH,,"Choreo, LLC",70502,0.0057,
CNH,,Northern Trust Company of Hong Kong Limited,70471,0.0057,
CNH,,"Frost Investment Advisors, LLC",70186,0.0057,
CNH,,Tidal Investments LLC,69750,0.0056,
CNH,,"Parallax Volatility Advisers, L.P.",69636,0.0056,
CNH,,"Fiduciary Trust International, LLC",69483,0.0056,
CNH,,AXS Investments LLC,69185,0.0056,
CNH,,"Crossmark Global Investments, Inc",69055,0.0056,
CNH,,Generali Investments Partners S.p.A. SGR,68854,0.0056,
CNH,,Amundi Deutschland GmbH,68765,0.0055,
CNH,,"Edgestream Partners, L.P.",68286,0.0055,
CNH,,DWS Investment GmbH,67777,0.0055,
CNH,,ClearAlpha Technologies LP,67300,0.0054,
CNH,,"Knowledge Leaders Capital, LLC",66800,0.0054,
CNH,,Guggenheim Investments,66664,0.0054,
CNH,,Gulf International Bank (UK) Limited,66341,0.0054,
CNH,,"Securian Asset Management, Inc.",65230,0.0053,
CNH,,Mirae Asset Global Investments (USA) LLC,64989,0.0052,
CNH,,"Manning & Napier Advisors, LLC",64807,0.0052,
CNH,,Jaffetilchin Investment Partners LLC,64641,0.0052,
CNH,,Degroof Petercam Asset Services SA,64310,0.0052,
CNH,,Susquehanna International Securities Ltd,64290,0.0052,
CNH,,UBS Asset Management Switzerland AG,63966,0.0052,
CNH,,Russell Investments Limited,63826,0.0051,
CNH,,Euregio Plus SGR S.p.A,63000,0.0051,
CNH,,"NewEdge Advisors, LLC",62948,0.0051,
CNH,,Consultinvest Asset Management SGR S.p.A.,62500,0.005,
CNH,,Investment Management Corporation of Ontario,62400,0.005,
CNH,,"Regions Investment Management, Inc.",60330,0.0049,
CNH,,Corient Private Wealth LLC,60187,0.0049,
CNH,,Sarasin & Partners LLP,60000,0.0048,
CNH,,Old Mutual Investment Group (South Africa) (Pty) Limited,59942,0.0048,
CNH,,Raiffeisen Bank International AG,59924,0.0048,
CNH,,"Callan Family Office, LLC",59773,0.0048,
CNH,,Desjardins Global Asset Management,59712,0.0048,
CNH,,"Wells Fargo Bank, N.A.",59676,0.0048,
CNH,,OneDigital Investment Advisors LLC,58898,0.0048,
CNH,,"The Welch Group, LLC",58118,0.0047,
CNH,,"Vanguard Personalized Indexing Management, LLC",57653,0.0046,
CNH,,"Greatmark Investment Partners, Inc.",57225,0.0046,
CNH,,Kentucky Retirement Systems,55105,0.0044,
CNH,,Cullen Investment Group Ltd,54710,0.0044,
CNH,,BlackRock Fund Advisors,54631,0.0044,
CNH,,"CIBC Private Wealth Advisors, Inc.",53784,0.0043,
CNH,,"Carrera Asset Management Co., Ltd.",53700,0.0043,
CNH,,Invesco Hong Kong Limited,52056,0.0042,
CNH,,BOCI-Prudential Asset Management Ltd.,51552,0.0042,
CNH,,UBS Switzerland AG,51304,0.0041,
CNH,,INTECH Investment Management LLC,51284,0.0041,
CNH,,KEPLER-FONDS Kapitalanlagegesellschaft m.b.H.,51268,0.0041,
CNH,,Integrated Financial Partners,51001,0.0041,
CNH,,"Summit Trail Advisors, LLC",50984,0.0041,
CNH,,Strive Asset Management LLC,50527,0.0041,
CNH,,Jordan Park Group LLC,49307,0.004,
CNH,,Osmosis Investment Management UK Ltd,48779,0.0039,
CNH,,"Parvin Asset Management, LLC",48225,0.0039,
CNH,,"Metis Global Partners, LLC",48212,0.0039,
CNH,,Commonwealth Financial Network,47178,0.0038,
CNH,,ProShare Advisors LLC,47079,0.0038,
CNH,,Wetherby Asset Management LLC,45803,0.0037,
CNH,,Sørensen (Vagn O),45174,0.0036,
CNH,,Lån & Spar Bank A/S,45000,0.0036,
CNH,,"Farther Finance Advisors, LLC",44878,0.0036,
CNH,,"UBS Wealth Management, S.G.I.I.C., S.A.",44877,0.0036,
CNH,,ASR Vermogensbeheer N.V.,44636,0.0036,
CNH,,BlackRock Advisors (UK) Limited,44264,0.0036,
CNH,,Danske Bank Asset Management,44127,0.0036,
CNH,,"Evergreen Capital Management, LLC",44044,0.0036,
CNH,,"DRW Securities, LLC",43608,0.0035,
CNH,,Perbak Capital Partners LLP,43591,0.0035,
CNH,,Pallas Capital Advisors LLC,43309,0.0035,
CNH,,"Green Century Capital Management, Inc.",43304,0.0035,
CNH,,"Sanctuary Advisors, LLC",43297,0.0035,
CNH,,"William Blair Investment Management, LLC",42733,0.0034,
CNH,,Laird Norton Wealth Management,41188,0.0033,
CNH,,Royal London Asset Management Ltd.,40532,0.0033,
CNH,,Sorensen (V O B),40396,0.0033,
CNH,,Schroeder (Jay D),40321,0.0033,
CNH,,"Franklin Templeton Portfolio Advisors, Inc",39895,0.0032,
CNH,,Victory Capital Management Inc.,39872,0.0032,
CNH,,"Hightower Advisors, LLC",39826,0.0032,
CNH,,"J.P. Morgan Investment Management, Inc. (SI)",39652,0.0032,
CNH,,"Legacy Financial Advisors, Inc.",39017,0.0031,
CNH,,DWS Investments Hong Kong Limited,38930,0.0031,
CNH,,Eastspring Investments (Singapore) Limited,38738,0.0031,
CNH,,"Guyasuta Investment Advisors, Inc.",38510,0.0031,
CNH,,"Avantax Advisory Services, Inc.",38235,0.0031,
CNH,,Buffett (Howard W),38233,0.0031,
CNH,,Hantz Financial Services Inc,37535,0.003,
CNH,,"Caption Management, LLC",37200,0.003,
CNH,,PNC Investments LLC,37027,0.003,
CNH,,Raymond James Trust N.A.,36709,0.003,
CNH,,"Mission Wealth Management, LP",36541,0.0029,
CNH,,Tower Research Capital LLC,36311,0.0029,
CNH,,"1919 Investment Counsel, LLC",35491,0.0029,
CNH,,"Loomis, Sayles & Company, L.P.",35400,0.0029,
CNH,,Central Pacific Bank - Trust Division,34500,0.0028,
CNH,,Morgan Stanley Investment Management Inc. (US),34476,0.0028,
CNH,,Woodline Partners LP,34151,0.0028,
CNH,,MLC Asset Management,33953,0.0027,
CNH,,"Focus Partners Advisor Solutions, LLC",33625,0.0027,
CNH,,Lombard Odier Asset Management (Switzerland) SA,32847,0.0026,
CNH,,TD Private Client Wealth LLC,32797,0.0026,
CNH,,Adhesion Wealth Advisor Solutions,32739,0.0026,
CNH,,Quadrant Family Wealth Advisors,32701,0.0026,
CNH,,"Orion Portfolio Solutions, LLC",32503,0.0026,
CNH,,44 Wealth Management LLC,32389,0.0026,
CNH,,Bank of Nova Scotia,32243,0.0026,
CNH,,Saudi Central Bank,32204,0.0026,
CNH,,Schechter Investments,32132,0.0026,
CNH,,Mirabella Financial Services LLP,31591,0.0025,
CNH,,Daiwa Asset Management (Singapore) Ltd.,31207,0.0025,
CNH,,Capital International Sarl,31000,0.0025,
CNH,,Mercer Global Investments Europe Limited,31000,0.0025,
CNH,,Lannebo Kapitalförvaltning AB,30600,0.0025,
CNH,,DBX Advisors LLC.,30552,0.0025,
CNH,,CIBC World Markets Corp.,30381,0.0025,
CNH,,"Ping Capital Management, Inc.",30000,0.0024,
CNH,,Parvin Fund Management LLC,30000,0.0024,
CNH,,"Frank, Rimerman Advisors, LLC",29611,0.0024,
CNH,,"Ensign Peak Advisors, Inc.",29450,0.0024,
CNH,,"Sterling Capital Management, LLC",29448,0.0024,
CNH,,"Bessemer Trust Company, N.A. (US)",29415,0.0024,
CNH,,Shelton Capital Management,29177,0.0024,
CNH,,"Sequoia Financial Group, LLC",29088,0.0023,
CNH,,Oslo Pensjonsforsikring AS,28923,0.0023,
CNH,,Graypoint LLC,28778,0.0023,
CNH,,"Rakuten Investment Management, Inc.",28775,0.0023,
CNH,,Quadrature Capital LLP,28477,0.0023,
CNH,,Fifth Third Wealth Advisors LLC,28166,0.0023,
CNH,,Geowealth Management LLC,28116,0.0023,
CNH,,"Franklin Advisers, Inc.",27873,0.0022,
CNH,,abrdn Alternative Investments Limited,27812,0.0022,
CNH,,MFS Investment Management,27024,0.0022,
CNH,,State Street Europe Limited,26700,0.0022,
CNH,,Sygnia Asset Management,26541,0.0021,
CNH,,"Asahi Life Asset Management Co., Ltd.",26246,0.0021,
CNH,,"Frec Markets, Inc.",25984,0.0021,
CNH,,North Dakota State Investment Board,25659,0.0021,
CNH,,"Gateway Investment Advisers, LLC",25562,0.0021,
CNH,,PensionDanmark A/S,25477,0.0021,
CNH,,Timelo Investment Management Inc.,25000,0.002,
CNH,,Summit Asset Management LLC,25000,0.002,
CNH,,"Shufro, Rose & Co., LLC",25000,0.002,
CNH,,Voleon Capital Management LP,24973,0.002,
CNH,,"&Partners, LLC",24745,0.002,
CNH,,"Harbour Investments, Inc",24346,0.002,
CNH,,Epsilon SGR SpA,24317,0.002,
CNH,,"SIH Partners, LLLP",24238,0.002,
CNH,,"U.S. Bancorp Asset Management, Inc.",24177,0.0019,
CNH,,"Cambridge Investment Research Advisors, Inc.",23341,0.0019,
CNH,,KBI Global Investors Ltd.,23106,0.0019,
CNH,,Kentucky Retirement Systems Insurance Trust Fund,23098,0.0019,
CNH,,German American Bancorp Inc,23010,0.0019,
CNH,,FA Solutions Ltd,22926,0.0018,
CNH,,"O'Shaughnessy Asset Management, LLC",22807,0.0018,
CNH,,Meiji Yasuda Asset Management Company Ltd.,22396,0.0018,
CNH,,"Allspring Global Investments, LLC",22271,0.0018,
CNH,,Linehan (Karen),22170,0.0018,
CNH,,Bull Harbor Capital LLC,22070,0.0018,
CNH,,Headlands Technologies LLC,21955,0.0018,
CNH,,Krilogy Financial LLC,21895,0.0018,
CNH,,"Wick Capital Partners, LLC",21857,0.0018,
CNH,,Homrich Berg,21658,0.0017,
CNH,,"Roberts, Glore & Co.",21515,0.0017,
CNH,,Fideuram - Intesa Sanpaolo Private Banking S.p.a.,21268,0.0017,
CNH,,Aster Capital Management (DIFC) Ltd,21228,0.0017,
CNH,,Parcion Private Wealth LLC,21056,0.0017,
CNH,,NorthCrest Asset Manangement LLC,20997,0.0017,
CNH,,State Teachers Retirement System of Ohio,20993,0.0017,
CNH,,The Pension Protection Fund,20900,0.0017,
CNH,,DWS CH AG,20876,0.0017,
CNH,,"Versant Capital Management, Inc.",20855,0.0017,
CNH,,BlackRock International Ltd.,20632,0.0017,
CNH,,"Trillium Asset Management, LLC",20606,0.0017,
CNH,,"Evolve Private Wealth, LLC",20532,0.0017,
CNH,,INVESCO Asset Management (Japan) Ltd.,20441,0.0016,
CNH,,"Caerus Investment Advisors, LLC",20348,0.0016,
CNH,,Perpetua Investment Managers (Pty) Ltd,20208,0.0016,
CNH,,Susquehanna International Group Ltd.,20161,0.0016,
CNH,,Point72 (DIFC) Ltd,19650,0.0016,
CNH,,"BBVA Asset Management, S.A., S.G.I.I.C.",19383,0.0016,
CNH,,"Osaic Holdings, Inc.",19257,0.0016,
CNH,,Sella SGR S.p.A.,19000,0.0015,
CNH,,"Carlson Capital Management, LLC",18995,0.0015,
CNH,,Satrix Managers (RF) (Pty) Ltd,18813,0.0015,
CNH,,"Advisors Asset Management, Inc.",18812,0.0015,
CNH,,Scientech Research LLC,18783,0.0015,
CNH,,PIMCO (US),18765,0.0015,
CNH,,Vestcor Inc,18734,0.0015,
CNH,,Beese Fulmer Private Wealth Management,18608,0.0015,
CNH,,Macleod (Douglas S),18606,0.0015,
CNH,,State Street Investment Management Australia Ltd.,18546,0.0015,
CNH,,Edmond de Rothschild Asset Management (France) S.A.,18268,0.0015,
CNH,,Murphy Pohlad Asset Management LLC,18100,0.0015,
CNH,,Jennison Associates LLC,18079,0.0015,
CNH,,Gamco Asset Management Inc.,18053,0.0015,
CNH,,Truist Bank,17611,0.0014,
CNH,,"Avantra Family Wealth, Inc.",17315,0.0014,
CNH,,"Transcend Capital Advisors, LLC",17236,0.0014,
CNH,,"Franklin Advisory Services, LLC",17140,0.0014,
CNH,,Sunrise Securities GmbH,17126,0.0014,
CNH,,"EverSource Wealth Advisors, LLC",17093,0.0014,
CNH,,Morgan Stanley Investment Management Ltd. (UK),16991,0.0014,
CNH,,Chicago Partners Wealth Advisors,16487,0.0013,
CNH,,Millennium Management LLC,16378,0.0013,
CNH,,ProFund Advisors LLC,16101,0.0013,
CNH,,"McCarthy Grittinger Financial Group, LLC",16059,0.0013,
CNH,,Aviva Investors UK Fund Services Limited,15941,0.0013,
CNH,,"Mirae Asset Global Investments Co., Ltd.",15908,0.0013,
CNH,,"Wolverine Trading, LLC",15860,0.0013,
CNH,,Legal & General Investment Management America Inc.,15829,0.0013,
CNH,,Magnetar Capital Partners LP,15823,0.0013,
CNH,,"Lido Advisors, LLC",15795,0.0013,
CNH,,"United Capital Financial Advisors, LLC",15714,0.0013,
CNH,,"Synovus Securities, Inc.",15522,0.0013,
CNH,,"Ballentine Partners, LLC",15406,0.0012,
CNH,,BN & Partners Deutschland AG,15200,0.0012,
CNH,,Jain Global LLC,15032,0.0012,
CNH,,Dimensional Fund Advisors Canada ULC,15000,0.0012,
CNH,,"XXI Wealth, LLC",14854,0.0012,
CNH,,"FAS Wealth Partners, Inc",14587,0.0012,
CNH,,"Sax Wealth Advisors, LLC",14572,0.0012,
CNH,,"Sentinus, LLC",14524,0.0012,
CNH,,Barnett & Company Inc.,14500,0.0012,
CNH,,"Kestra Private Wealth Services, LLC",14439,0.0012,
CNH,,FIL Investment Management (Hong Kong) Limited,14158,0.0011,
CNH,,Hills Bank & Trust Company,14040,0.0011,
CNH,,"Catalytic Wealth RIA, LLC",14020,0.0011,
CNH,,Private Advisor Group LLC,14001,0.0011,
CNH,,Tamsons (Asa Ingrid Kristina),13965,0.0011,
CNH,,GAMMA Investing LLC,13737,0.0011,
CNH,,"Optas, LLC",13737,0.0011,
CNH,,PIMCO Europe Ltd.,13716,0.0011,
CNH,,ISAM Funds (UK) Ltd,13673,0.0011,
CNH,,CIBC Asset Management Inc.,13630,0.0011,
CNH,,"Benjamin Edwards, Inc",13488,0.0011,
CNH,,McDonald Partners LLC,13375,0.0011,
CNH,,Brown Advisory,13205,0.0011,
CNH,,Arax Advisory Partners,13155,0.0011,
CNH,,Teacher Retirement System of Texas,13067,0.0011,
CNH,,"HSBC Bank USA, N.A.",13032,0.0011,
CNH,,Vident Asset Management,12891,0.001,
CNH,,"Scheer, Rowlett & Associates Investment Management Ltd.",12680,0.001,
CNH,,"PharVision Advisers, LLC.",12680,0.001,
CNH,,"MML Investors Services, LLC",12625,0.001,
CNH,,"Joel Isaacson & Co., LLC",12600,0.001,
CNH,,Greenleaf Trust,12470,0.001,
CNH,,Rafferty Asset Management LLC,12466,0.001,
CNH,,Fidelity International,12445,0.001,
CNH,,AlphaCore Wealth Advisory,12419,0.001,
CNH,,HSBC Global Asset Management (France) S.A.,12390,0.001,
CNH,,Vontobel Asset Management S.A.,12117,0.001,
CNH,,Amundi SGR SpA,12116,0.001,
CNH,,V-Square Quantitative Management LLC,12100,0.001,
CNH,,CG Advisory Services,12072,0.001,
CNH,,"SageView Advisory Group, LLC_NLE",12000,0.001,
CNH,,State of Wyoming,11834,0.001,
CNH,,"Atomi Financial Group, Inc.",11779,0.0009,
CNH,,"Independent Advisor Alliance, LLC",11777,0.0009,
CNH,,Sanlam Investment Management (Pty) Ltd.,11730,0.0009,
CNH,,Finreon AG,11700,0.0009,
CNH,,Danske Invest Rahastoyhtiö Oy,11600,0.0009,
CNH,,"Global Retirement Partners, LLC",11436,0.0009,
CNH,,"Acropolis Investment Management, L.L.C.",11349,0.0009,
CNH,,"Allworth Financial, L.P.",11179,0.0009,
CNH,,Symphonia SGR Spa,11000,0.0009,
CNH,,Glenmede Investment Management LP,10989,0.0009,
CNH,,Ethic Inc.,10981,0.0009,
CNH,,Dunas Capital Asset Management SGIIC SA,10937,0.0009,
CNH,,"KB Asset Management Co., Ltd.",10910,0.0009,
CNH,,Davenport Asset Management,10875,0.0009,
CNH,,Nykredit Asset Management,10745,0.0009,
CNH,,Jacobs Equity LLC,10700,0.0009,
CNH,,Rothschild Investment Corporation,10610,0.0009,
CNH,,Point72 Europe (London) LLP,10567,0.0009,
CNH,,"Gateway Wealth Partners, LLC",10493,0.0008,
CNH,,"Covestor, Ltd.",10477,0.0008,
CNH,,"Sage Rhino Capital, LLC",10439,0.0008,
CNH,,"UMB Bank, NA",10403,0.0008,
CNH,,Bastoni (Elizabeth A.),10367,0.0008,
CNH,,Boston Partners,10269,0.0008,
CNH,,BMO Harris Bank N.A.,10227,0.0008,
CNH,,"Wellspring Financial Advisors, LLC",10183,0.0008,
CNH,,Kramer (Richard J),10178,0.0008,
CNH,,Greenwich Wealth Management LLC,10142,0.0008,
CNH,,"Symphony Financial, Ltd. Co.",10096,0.0008,
CNH,,"Essex Financial Services, Inc.",10045,0.0008,
CNH,,Carnegie Investment Counsel,10000,0.0008,
CNH,,Lazard Asset Management Pacific Company,9797,0.0008,
CNH,,"Northwestern Mutual Capital, LLC",9674,0.0008,
CNH,,VanEck Asset Management B.V.,9617,0.0008,
CNH,,IST Investmentstiftung,9596,0.0008,
CNH,,"RBC Wealth Management, International",9512,0.0008,
CNH,,Wilmington Funds Management Corporation,8900,0.0007,
CNH,,Siemens Fonds Invest GmbH,8848,0.0007,
CNH,,"MAI Capital Management, LLC",8767,0.0007,
CNH,,Chishti (Humayun),8682,0.0007,
CNH,,"Levin Capital Strategies, L.P.",8233,0.0007,
CNH,,Avadis Anlagestiftung,8104,0.0007,
CNH,,"NISA Investment Advisors, L.L.C.",8061,0.0007,
CNH,,"Transamerica Financial Advisors, Inc.",7929,0.0006,
CNH,,"Wilmington Trust Investment Advisors, Inc.",7551,0.0006,
CNH,,Anima SGR S.p.A.,7410,0.0006,
CNH,,Johnson Financial Group Inc.,7000,0.0006,
CNH,,Migros Bank Asset Management,7000,0.0006,
CNH,,MainStreet Advisors,6932,0.0006,
CNH,,State Street Investment Management (Japan),6839,0.0006,
CNH,,Wilmington Trust Investment Management LLC,6684,0.0005,
CNH,,"Wilmington Trust, National Association",6676,0.0005,
CNH,,"Signaturefd, LLC",6667,0.0005,
CNH,,Vontobel Asset Management AG,6619,0.0005,
CNH,,Independent Financial Partners,6531,0.0005,
CNH,,Skandia Investment Management AB,6500,0.0005,
CNH,,"Parallel Advisors, LLC",6325,0.0005,
CNH,,FIL Gestion,6268,0.0005,
CNH,,"BMO Family Office, LLC",6264,0.0005,
CNH,,Banque Lombard Odier & Cie SA,5546,0.0004,
CNH,,Fideuram Asset Management (Ireland) dac,5525,0.0004,
CNH,,"ROOT FINANCIAL PARTNERS, LLC",5491,0.0004,
CNH,,"NH-Amundi Asset Management Co., Ltd.",5085,0.0004,
CNH,,HUK-COBURG Asset Management GmbH,5000,0.0004,
CNH,,Arlington Trust Co LLC,5000,0.0004,
CNH,,"True Wealth Design, LLC",4911,0.0004,
CNH,,Los Angeles Capital Management LLC,4890,0.0004,
CNH,,Deseret Mutual Benefit Administrators,4832,0.0004,
CNH,,Invesco Canada Ltd.,4572,0.0004,
CNH,,Gudme Raaschou Fondsmæglerselskab A/S,4500,0.0004,
CNH,,Banque Cantonale Vaudoise,4418,0.0004,
CNH,,"L2 Asset Management, LLC",4298,0.0003,
CNH,,Schroders Private Bank,4174,0.0003,
CNH,,Pharus Management Lux SA,4000,0.0003,
CNH,,"DWS Investment Management Americas, Inc.",3932,0.0003,
CNH,,"Advisory Services Network, LLC",3788,0.0003,
CNH,,"Synovus Trust Company, N.A.",3696,0.0003,
CNH,,Monega Kapitalanlagegesellschaft mbH,3693,0.0003,
CNH,,Altshuler Shaham Ltd.,3488,0.0003,
CNH,,MLC Investments Limited,3481,0.0003,
CNH,,"Ancora Advisors, L.L.C.",3460,0.0003,
CNH,,abrdn Investment Management Limited,3427,0.0003,
CNH,,"ZRC Wealth Management, LLC",3386,0.0003,
CNH,,Bayforest Capital Limited,3209,0.0003,
CNH,,"Measured Wealth Private Client Group, LLC",3196,0.0003,
CNH,,Morgan Stanley & Co. International Plc,3105,0.0003,
CNH,,INVESCO Asset Management Deutschland GmbH_NLE,3102,0.0003,
CNH,,Desjardins Financial Security Life Assurance Company,3068,0.0002,
CNH,,"Amova Asset Management Co., Ltd.",3022,0.0002,
CNH,,Controlfida (Suisse) SA,3008,0.0002,
CNH,,Desjardins Securities Inc.,2878,0.0002,
CNH,,Impax Asset Management LLC,2672,0.0002,
CNH,,BetaShares Capital Ltd.,2603,0.0002,
CNH,,SJS Investment Services,2365,0.0002,
CNH,,Amundi (UK),2317,0.0002,
CNH,,"Anchor Investment Management, LLC",2300,0.0002,
CNH,,Clearstead Advisors LLC,2275,0.0002,
CNH,,Franklin Templeton International Services SARL,2271,0.0002,
CNH,,"Lindbrook Capital, LLC",2232,0.0002,
CNH,,RBC Private Counsel (USA) Inc.,2207,0.0002,
CNH,,Colonial Trust Co / SC,2182,0.0002,
CNH,,Crédit Agricole Corporate and Investment Bank,2154,0.0002,
CNH,,Truvestments Capital LLC,2001,0.0002,
CNH,,"NBC Securities, Inc.",1932,0.0002,
CNH,,"Wealth Preservation Advisors, LLC",1769,0.0001,
CNH,,"Vident Investment Advisory, LLC",1746,0.0001,
CNH,,PGIM Fixed Income,1700,0.0001,
CNH,,Andra AP-Fonden,1684,0.0001,
CNH,,Invesco Management SA,1654,0.0001,
CNH,,"McIlrath & Eck, LLC",1623,0.0001,
CNH,,"Zions Capital Advisors, Inc.",1615,0.0001,
CNH,,"Rossby Financial, LCC",1563,0.0001,
CNH,,"Wells Fargo Investment Institute, Inc.",1522,0.0001,
CNH,,"LRI Investments, LLC",1350,0.0001,
CNH,,"Quent Capital, LLC",1345,0.0001,
CNH,,Activest Wealth Management LLC,1337,0.0001,
CNH,,Morgan Stanley AIP GP LP,1283,0.0001,
CNH,,"Class VI Family Office, LLC",1255,0.0001,
CNH,,"The MassMutual Trust Company, FSB",1216,0.0001,
CNH,,"Sumitomo Mitsui Trust Asset Management Co., Ltd.",1181,0.0001,
CNH,,Smartleaf Asset Management LLC,1174,0.0001,
CNH,,Raiffeisen Kapitalanlage-Gesellschaft mbH,1151,0.0001,
CNH,,Yellowfin Asset Management GmbH,1151,0.0001,
CNH,,"Pinnacle Wealth Planning Services, Inc.",1062,0.0001,
